user_pk,follower_pk,follower_username,follower_count,user_threads_userpk,user_threads_follower_pk,username
44292826757,1435843637,sabatino_catuogno,258,70101858605.0,70101858605.0,
44292826757,3518227455,galante_silvia,252,69581281142.0,69581281142.0,
44292826757,5872363516,ale.kas_tm,115,69677348989.0,69677348989.0,
44292826757,2045259260,_giorgia.tedeschi_,433,67155651379.0,67155651379.0,
44292826757,2317977737,rossella_martielli,361,69687195315.0,69687195315.0,
44292826757,3517147170,giosy.xp,121,70123028809.0,70123028809.0,
44292826757,1234400682,rroberta_bergamini,225,69698578364.0,69698578364.0,
44292826757,8704710316,fed.cattaneo,226,69502302118.0,69502302118.0,
44292826757,46500847,luanettaa,191,63913472413.0,63913472413.0,
51754083315,71766357155,theintrepidengineer,175,71619337806.0,71619337806.0,
51754083315,45501927764,devhashir,1646,63155206465.0,63155206465.0,
51754083315,4056454019,missjadecherelle,342,63231207128.0,63231207128.0,
51754083315,59090209146,fncoreofficial,151,63602480746.0,63602480746.0,
51754083315,49851914343,taxniek,260,63448897925.0,63448897925.0,
51754083315,13841610413,chethas_47,134,71721769318.0,71721769318.0,
51754083315,59423560263,adrasel1999,110,67091270908.0,67091270908.0,
51754083315,7217659204,hxtruong6,2106,65345120180.0,65345120180.0,
51754083315,1698994095,njamutoh,108,63402695088.0,63402695088.0,
51754083315,7157689583,fk.she1na,141,63581405751.0,63581405751.0,
51754083315,62321772909,itstalhanahid,247,65052051420.0,65052051420.0,
51754083315,10719029842,dkeimpe,334,65575359876.0,65575359876.0,
51754083315,5639020875,max.omina,439,63405062398.0,63405062398.0,
51754083315,6410467525,prem_kudupudi,193,63640160203.0,63640160203.0,
51754083315,546637549,nav.johl,213,63498919173.0,63498919173.0,
51754083315,71462461385,rajatjaindecodingdata,460,71636148444.0,71636148444.0,
51754083315,794814848,daisysworld87,314,63997174243.0,63997174243.0,
51754083315,16195199989,amberleetech,373,63309003432.0,63309003432.0,
51754083315,2251931540,theskyadav16,111,63449068331.0,63449068331.0,
51754083315,5620372874,ashwinbalajis_insta,211,63431587721.0,63431587721.0,
51754083315,455512622,mikelady,1110,63388895502.0,63388895502.0,
51754083315,53083163497,tolutoluola,239,63085863231.0,63085863231.0,
51754083315,7647533,strumanchu,187,63083517308.0,63083517308.0,
51754083315,3394439,daddydelmar,575,63133707972.0,63133707972.0,
51754083315,29983912,briancrink,323,63226829631.0,63226829631.0,
51754083315,4083711307,i_am_rishih,104,71692583680.0,71692583680.0,
51754083315,5696768518,tristannothling,162,69410139415.0,69410139415.0,
51754083315,4343886498,singhakanksha221b,829,63472873663.0,63472873663.0,
51754083315,191674842,harishhnair,103,68505634556.0,68505634556.0,
51754083315,68348952610,tnicole403,648,68679734521.0,68679734521.0,
51754083315,13532884919,maddog852rs,310,63172095461.0,63172095461.0,
51754083315,19797769,antpants,104,63616728561.0,63616728561.0,
51754083315,45652746175,nazwoodfield,578,67143943189.0,67143943189.0,
51754083315,1301412527,i._.brahimmm,150,63286178132.0,63286178132.0,
51754083315,1617509460,hchoww,331,68814844317.0,68814844317.0,
51754083315,5326936002,stoned.charizard_,271,63167878964.0,63167878964.0,
51754083315,32520243,joesmash21,358,63205783623.0,63205783623.0,
51754083315,4047923851,an_nabal_,105,69032317867.0,69032317867.0,
51754083315,3414382468,avitalin_,210,63090520617.0,63090520617.0,
51754083315,339436451,catarinax7,23426,63415414468.0,63415414468.0,
51754083315,67251429204,babblingbritsyt,380,67461192672.0,67461192672.0,
51754083315,48501278286,tom.developer,56233,63477560699.0,63477560699.0,
51754083315,27677821454,hoang.thepessimist,162,63143548735.0,63143548735.0,
51754083315,4993903987,gareth_andrews_,214,63229638873.0,63229638873.0,
51754083315,3713067039,shopwithaay,1243,68571902023.0,68571902023.0,
51754083315,399392616,joefinchy,131,63462536891.0,63462536891.0,
51754083315,279849419,phonmato,203,63073418724.0,63073418724.0,
51754083315,6928343865,rx_oma,152,63795782714.0,63795782714.0,
51754083315,370371235,iamolurinde,3573,63498945069.0,63498945069.0,
51754083315,53970301,theycallmecandybar,1402,64114636031.0,64114636031.0,
51754083315,57434129295,ri_ontheinternet,135,69876591566.0,69876591566.0,
51754083315,3287708012,amritroshni,105,65804486831.0,65804486831.0,
51754083315,6218682655,g_lilytea,124,67820775471.0,67820775471.0,
51754083315,178887769,jethac,201,63273741509.0,63273741509.0,
51754083315,501711916,dialdivine,136,63303562024.0,63303562024.0,
51754083315,979579736,leticiajovani,138,69555544066.0,69555544066.0,
51754083315,303132793,markaysthename,166,66138119704.0,66138119704.0,
51754083315,4100713764,threepointsomething,115,70408098886.0,70408098886.0,
51754083315,3566457318,andreas_vrl,256,64275578673.0,64275578673.0,
51754083315,69616824778,eltercerocharles,105,69535862260.0,69535862260.0,
51754083315,2865669787,danugurusinghe,125,64340312030.0,64340312030.0,
51754083315,1022135101,mujiboy09,232,66170223331.0,66170223331.0,
51754083315,50992978600,sjo.digital1,191,69751585165.0,69751585165.0,
51754083315,7493043412,i_am_hisexcellency_,104,63023494964.0,63023494964.0,
51754083315,572186107,nakul_n_,103,63467010816.0,63467010816.0,
51754083315,452354095,hammadkhann,214,63258701699.0,63258701699.0,
51754083315,199225312,skylukiee,284,63259239258.0,63259239258.0,
51754083315,202613575,hanna_saidin,118,63282920013.0,63282920013.0,
51754083315,4534846098,liamejohnston,138,63650856099.0,63650856099.0,
51754083315,1481658541,miss_stilp,217,63056333187.0,63056333187.0,
51754083315,3691065588,bayleighpollard,131,63103186677.0,63103186677.0,
51754083315,270535650,mr.agyei,133,63120126246.0,63120126246.0,
51754083315,33633143,boon_loong,177,63301808411.0,63301808411.0,
51754083315,144271097,anasjuhani,195,68646651232.0,68646651232.0,
51754083315,25114812,ms_eskay,183,65944558503.0,65944558503.0,
51754083315,5733874986,na_boogieee,127,64593072671.0,64593072671.0,
51754083315,1633486991,eniolorunfe_gangan,123,65451217755.0,65451217755.0,
51754083315,5356783488,kanna_venkatesan,101,63394153362.0,63394153362.0,
51754083315,30079664,longmanyo,103,63527985637.0,63527985637.0,
5760926442,51961438985,abe_robots,269,63056062456.0,63056062456.0,adutchengineer
5760926442,11299025593,aang.py,183,63410417410.0,63410417410.0,adutchengineer
5760926442,4700611542,nwylynko,722,63221775721.0,63221775721.0,adutchengineer
5760926442,4297823029,paulabraynion,817,63379487210.0,63379487210.0,adutchengineer
5760926442,197943268,arnimittal,141,63445463186.0,63445463186.0,adutchengineer
5760926442,1543524229,pasperfection,306,65363877952.0,65363877952.0,adutchengineer
5760926442,58226651007,mark.shapiro1,322,63418746129.0,63418746129.0,adutchengineer
5760926442,7308039096,_vickyharp,442,63106974032.0,63106974032.0,adutchengineer
5760926442,60730114424,edward.is.writing,480,63414758350.0,63414758350.0,adutchengineer
5760926442,2259377672,ben.murdoch,1735,63216365996.0,63216365996.0,adutchengineer
5760926442,30650822,flyingdutchie,104,63263179430.0,63263179430.0,adutchengineer
5760926442,32052080053,naxodev,199,63283206875.0,63283206875.0,adutchengineer
5760926442,45501927764,devhashir,1646,63155206465.0,63155206465.0,adutchengineer
5760926442,68227779748,rikki_millennialmanager,4855,68435568676.0,68435568676.0,adutchengineer
5760926442,56974025234,yojubaba,616,63619144034.0,63619144034.0,adutchengineer
5760926442,20107069273,tevin.data,220,63397248614.0,63397248614.0,adutchengineer
5760926442,6249109,bowlindm,195,63388975624.0,63388975624.0,adutchengineer
5760926442,2237500888,hoitab,543,63453246922.0,63453246922.0,adutchengineer
5760926442,184760549,chrisalbon,4265,63440602234.0,63440602234.0,adutchengineer
5760926442,54453281941,rollwithdata,235,63032911474.0,63032911474.0,adutchengineer
5760926442,58267752840,ziraxphotos,333,63439312994.0,63439312994.0,adutchengineer
5760926442,48023463347,benhanowell,244,63377465161.0,63377465161.0,adutchengineer
5760926442,51198915,jeremyphoward,3124,63135526665.0,63135526665.0,adutchengineer
5760926442,51430036556,nicolaaskhamdata,667,63256167167.0,63256167167.0,adutchengineer
5760926442,4917235033,tria.sdad,388,63420825625.0,63420825625.0,adutchengineer
5760926442,3417554655,lakshyaaagrawal,111,63292403322.0,63292403322.0,adutchengineer
5760926442,29432010321,webdevmadeeasy,1303,63207927693.0,63207927693.0,adutchengineer
5760926442,60812944109,neuro_valentine,731,63261560399.0,63261560399.0,adutchengineer
5760926442,54545597783,reznikib,1660,63444873029.0,63444873029.0,adutchengineer
5760926442,52350917592,salemghouili,850,63135505450.0,63135505450.0,adutchengineer
5760926442,4192759478,yeah_that_femi,671,63125135965.0,63125135965.0,adutchengineer
5760926442,6295665271,labeebismail,139,63107885194.0,63107885194.0,adutchengineer
5760926442,7574699186,sujankumar91,361,63233413995.0,63233413995.0,adutchengineer
5760926442,1276812,seamusbyrne,645,63122873184.0,63122873184.0,adutchengineer
5760926442,1402077140,abheist,422,63444848840.0,63444848840.0,adutchengineer
5760926442,4404961929,reuben_magala,120,63466465042.0,63466465042.0,adutchengineer
5760926442,60441752476,__ericelliott,1923,63086233653.0,63086233653.0,adutchengineer
5760926442,1780938875,lvdmaaten,666,63450603149.0,63450603149.0,adutchengineer
5760926442,56671903394,daniel.cranney,1721,63162439329.0,63162439329.0,adutchengineer
5760926442,60580003103,njrxozb3,1543,63089972244.0,63089972244.0,adutchengineer
5760926442,217141734,k_hack,117,63406765561.0,63406765561.0,adutchengineer
5760926442,349685249,cesmithjr,115,63442532473.0,63442532473.0,adutchengineer
5760926442,2167164650,mr.luhar,135,63258428189.0,63258428189.0,adutchengineer
5760926442,1712214365,jacques_koffaltretes,229,63103752051.0,63103752051.0,adutchengineer
5760926442,56492298920,techgirl517,419,63023727519.0,63023727519.0,adutchengineer
5760926442,2122871331,maria.antoniak,897,63263954426.0,63263954426.0,adutchengineer
5760926442,5651003567,bharathramsundar,857,63484793720.0,63484793720.0,adutchengineer
5760926442,60557879719,kelly__peters,245,63475112063.0,63475112063.0,adutchengineer
5760926442,4006154351,candicezakariya,112,63061413211.0,63061413211.0,adutchengineer
5760926442,60398146329,jareddataflow,265,63442389548.0,63442389548.0,adutchengineer
5760926442,59228882451,techxmaven,222,63635344288.0,63635344288.0,adutchengineer
5760926442,60741226983,salbalkus,294,63381628344.0,63381628344.0,adutchengineer
5760926442,58276171074,drew._.haus,1815,63393879271.0,63393879271.0,adutchengineer
5760926442,351774,jaredcosulich,112,63390311434.0,63390311434.0,adutchengineer
5760926442,43457589027,justice_developer,174,63885283000.0,63885283000.0,adutchengineer
5760926442,57433122590,miki_themleng,179,63065764838.0,63065764838.0,adutchengineer
5760926442,235697283,david._.wilkie,166,63240780230.0,63240780230.0,adutchengineer
5760926442,54547220559,ry.codes,151,63276250270.0,63276250270.0,adutchengineer
5760926442,7976907877,deepak_sharma_z,160,63445570492.0,63445570492.0,adutchengineer
5760926442,324485237,sethclaudepierre,144,63130652340.0,63130652340.0,adutchengineer
5760926442,7187000536,emrickdonadei,1151,63322552287.0,63322552287.0,adutchengineer
5760926442,7660014469,nsjames_,363,63253414997.0,63253414997.0,adutchengineer
5760926442,60207071293,alexcarliera,358,63427025476.0,63427025476.0,adutchengineer
5760926442,1763156967,matsonj_v2,493,63255685410.0,63255685410.0,adutchengineer
5760926442,1068530,philfung,3402,63393918381.0,63393918381.0,adutchengineer
5760926442,5488343143,meyersolsen68,618,63099932098.0,63099932098.0,adutchengineer
5760926442,8599693,xamatriain,1364,63419846156.0,63419846156.0,adutchengineer
5760926442,30976438,hashimwarren,915,63425959678.0,63425959678.0,adutchengineer
5760926442,34267220474,mazorlori,390,63458451613.0,63458451613.0,adutchengineer
5760926442,368940709,stevejsteiner,1300,63146900381.0,63146900381.0,adutchengineer
5760926442,52120098529,boknowsdata,166,63084846289.0,63084846289.0,adutchengineer
5760926442,426069312,ekdr0,107,63256774488.0,63256774488.0,adutchengineer
5760926442,269702,jasondevitt,175,63124636816.0,63124636816.0,adutchengineer
5760926442,41824220387,moeomrani,189,63490530900.0,63490530900.0,adutchengineer
5760926442,52471040048,saulamsal,1837,63132116923.0,63132116923.0,adutchengineer
5760926442,3712711802,rohanaras,131,63439647906.0,63439647906.0,adutchengineer
5760926442,220954485,ezra_wu,194,63121820764.0,63121820764.0,adutchengineer
5760926442,60545125902,walidr314,236,63393134317.0,63393134317.0,adutchengineer
5760926442,5202375,eugeneyan,1351,63292137231.0,63292137231.0,adutchengineer
5760926442,60700020109,bryangoodrich.xyz,514,63154116695.0,63154116695.0,adutchengineer
5760926442,4046717871,will.froese,379,63053675734.0,63053675734.0,adutchengineer
5760926442,375738025,vikhyatk,207,63447245311.0,63447245311.0,adutchengineer
5760926442,38885730984,no_hypothesis,103,63269602357.0,63269602357.0,adutchengineer
5760926442,33413974796,spacegrep,145,63411255010.0,63411255010.0,adutchengineer
5760926442,38831500788,tedunderwoodillinois,1178,63243414943.0,63243414943.0,adutchengineer
5760926442,6426472276,xuwinifred,363,65638598603.0,65638598603.0,adutchengineer
5760926442,369936636,hamelsmu,438,63302394526.0,63302394526.0,adutchengineer
5760926442,211091582,avdalca,294,63092009298.0,63092009298.0,adutchengineer
5760926442,812054,mgalpin,405,63455129756.0,63455129756.0,adutchengineer
5760926442,4695205803,_dia_bolical,235,63134765332.0,63134765332.0,adutchengineer
5760926442,1595335649,me.shahaan,210,63101496588.0,63101496588.0,adutchengineer
5760926442,5881816430,pjbontrager,284,63075122279.0,63075122279.0,adutchengineer
5760926442,356419178,dimatx,137,63303339099.0,63303339099.0,adutchengineer
5760926442,145080099,dwhitena,276,63474290066.0,63474290066.0,adutchengineer
5760926442,21684061225,languid_abyss,110,63450096214.0,63450096214.0,adutchengineer
5760926442,3255315228,__arshadm,106,63607880288.0,63607880288.0,adutchengineer
5760926442,3918467982,suyashsayankar,210,67897337276.0,67897337276.0,adutchengineer
5760926442,4479117960,isburmistrov,184,63377687692.0,63377687692.0,adutchengineer
5760926442,36304010,soumith,5012,63450485716.0,63450485716.0,adutchengineer
5760926442,223357781,aaronw.dev,503,63220365160.0,63220365160.0,adutchengineer
5760926442,4061023317,dustinvallejocom,653,63248168853.0,63248168853.0,adutchengineer
5760926442,1676754258,emma.osborne.29,124,63462049053.0,63462049053.0,adutchengineer
5760926442,1496582645,noor.aftab.27,639,66970040939.0,66970040939.0,adutchengineer
5760926442,60777009753,andrey.greenfield,614,63431967512.0,63431967512.0,adutchengineer
5760926442,60434273487,badciphercodes,332,63247454868.0,63247454868.0,adutchengineer
5760926442,377613,doomie,427,63256601980.0,63256601980.0,adutchengineer
5760926442,48027910345,lovelacecoding,1584,63401109960.0,63401109960.0,adutchengineer
5760926442,1504872130,__phanhoang__,125,63384511026.0,63384511026.0,adutchengineer
5760926442,200769127,pwlot,378,63094232552.0,63094232552.0,adutchengineer
5760926442,60413650604,ill_moon_,137,63288385410.0,63288385410.0,adutchengineer
5760926442,50680070631,syscoder8472,125,63387159224.0,63387159224.0,adutchengineer
5760926442,3959036700,coffeecraftcode,381,63483344043.0,63483344043.0,adutchengineer
5760926442,3899304990,sevenmoonlightsteps,162,63417636513.0,63417636513.0,adutchengineer
5760926442,48413885,logancyang,197,63233563180.0,63233563180.0,adutchengineer
5760926442,60164945444,v1beshift,325,63262652186.0,63262652186.0,adutchengineer
5760926442,16954465862,a_rosaceae,659,63460985849.0,63460985849.0,adutchengineer
5760926442,544988821,pedrooleadess,104,63424053829.0,63424053829.0,adutchengineer
5760926442,9247705,emilyhallstrutt,116,63148277143.0,63148277143.0,adutchengineer
5760926442,287533210,nelslindahl,138,63106025083.0,63106025083.0,adutchengineer
5760926442,4257620000,jerelvelarde,112,63092595279.0,63092595279.0,adutchengineer
5760926442,60592327866,npp2049,187,62861631273.0,62861631273.0,adutchengineer
5760926442,369458970,pavelsurmenok,396,63460947455.0,63460947455.0,adutchengineer
5760926442,430156295,robhughestx,108,63446319125.0,63446319125.0,adutchengineer
5760926442,60761817776,jonathanajsmith,1001,63102044000.0,63102044000.0,adutchengineer
5760926442,60372505501,albertvilella.i,575,63252704024.0,63252704024.0,adutchengineer
5760926442,1558367163,isharduld,1174,63312193678.0,63312193678.0,adutchengineer
5760926442,43171052155,lgusmartins,842,63021127870.0,63021127870.0,adutchengineer
5760926442,48863093375,irvandyin,348,63239940306.0,63239940306.0,adutchengineer
5760926442,33286722,alexjackhughes,325,63423710800.0,63423710800.0,adutchengineer
5760926442,2003006891,austin.webre,113,63385857011.0,63385857011.0,adutchengineer
5760926442,7239469120,charlesphilippebernard,138,63256923220.0,63256923220.0,adutchengineer
5760926442,30886550,gavinovsak,134,63082899883.0,63082899883.0,adutchengineer
5760926442,60545421824,waynepainters,3177,63126147724.0,63126147724.0,adutchengineer
5760926442,47686503015,devtools.fm,1795,63288577973.0,63288577973.0,adutchengineer
5760926442,294550031,shawntiemann,155,63305208478.0,63305208478.0,adutchengineer
5760926442,60978297588,iamjaysoto,1472,63432065387.0,63432065387.0,adutchengineer
5760926442,60357638625,chrisgenocpa,186,63228923208.0,63228923208.0,adutchengineer
5760926442,60134273670,jthomasmock,413,63149093334.0,63149093334.0,adutchengineer
5760926442,19995433,madflojo,185,63052365229.0,63052365229.0,adutchengineer
5760926442,32208323,prateekkeshari,1929,63379190426.0,63379190426.0,adutchengineer
5760926442,1484830241,danyal_malik,327,63055015913.0,63055015913.0,adutchengineer
5760926442,51040845556,jamali.kia,139,63515888222.0,63515888222.0,adutchengineer
5760926442,60760805297,margot_o_o_o,325,63283276093.0,63283276093.0,adutchengineer
5760926442,619634,w3stfa11,1611,63032327075.0,63032327075.0,adutchengineer
5760926442,5906614583,jarvis.ka,1426,63393903975.0,63393903975.0,adutchengineer
5760926442,57004902665,supremebagholder,1893,63373347108.0,63373347108.0,adutchengineer
5760926442,3688838069,lucas_a_meyer,14579,63062975385.0,63062975385.0,adutchengineer
5760926442,444156542,laurayuzheng,144,63382736464.0,63382736464.0,adutchengineer
5760926442,6884692578,victor.n.marta,140,63441614570.0,63441614570.0,adutchengineer
5760926442,60380078599,engyaitch,153,63079503735.0,63079503735.0,adutchengineer
5760926442,1550617711,daniel.zaldana,280,63437487306.0,63437487306.0,adutchengineer
5760926442,38611651,markheynen,239,63069986819.0,63069986819.0,adutchengineer
5760926442,68113796594,solving_aging,199,68658196482.0,68658196482.0,adutchengineer
5760926442,18603457864,vikaswakde42,175,63086327482.0,63086327482.0,adutchengineer
5760926442,60562084400,hanchung.lee,459,63089332389.0,63089332389.0,adutchengineer
5760926442,60573562826,cto_junior,1251,63433500113.0,63433500113.0,adutchengineer
5760926442,9107482,xavierhillman,232,63072309216.0,63072309216.0,adutchengineer
5760926442,1633763692,tamsin_crossland,1618,63203503727.0,63203503727.0,adutchengineer
5760926442,2058835892,kevinelong,108,64630776695.0,64630776695.0,adutchengineer
5760926442,6233,christianjames,1660,63289497722.0,63289497722.0,adutchengineer
5760926442,7996702,matthewhessing,1004,63241948134.0,63241948134.0,adutchengineer
5760926442,3698084,aut0mata,149,63383927387.0,63383927387.0,adutchengineer
5760926442,302431999,adrimichelson,222,63263160860.0,63263160860.0,adutchengineer
5760926442,41759878,grahamfleming__,757,63093191758.0,63093191758.0,adutchengineer
5760926442,7152366,carmelyne,1277,63422820681.0,63422820681.0,adutchengineer
5760926442,840234431,pedroheyerdahl,310,63058445199.0,63058445199.0,adutchengineer
5760926442,430595948,andrei_savu,275,63419495325.0,63419495325.0,adutchengineer
5760926442,2398827389,wllnu,342,63085081810.0,63085081810.0,adutchengineer
5760926442,2283506584,mspaner,153,63237297869.0,63237297869.0,adutchengineer
5760926442,19385638433,kellensunderland,141,63511304586.0,63511304586.0,adutchengineer
5760926442,1307193995,douglas_s_eck,574,63381689878.0,63381689878.0,adutchengineer
5760926442,3409094464,rahulkumaran4,1205,63121480818.0,63121480818.0,adutchengineer
5760926442,3977709439,shaunak08,211,63223943167.0,63223943167.0,adutchengineer
5760926442,19715555,trent.guillory,348,63245566305.0,63245566305.0,adutchengineer
5760926442,60174423269,cutesonamwestlake,210,63396198129.0,63396198129.0,adutchengineer
5760926442,53690988234,bhargavc_20,175,63046638171.0,63046638171.0,adutchengineer
5760926442,48252629522,justedharris,428,63105034886.0,63105034886.0,adutchengineer
5760926442,50833440732,oldmanmeta,384,63372663376.0,63372663376.0,adutchengineer
5760926442,18640913,andrefigueira,185,68192637769.0,68192637769.0,adutchengineer
5760926442,4462654585,richardawoyemi,386,63435589061.0,63435589061.0,adutchengineer
5760926442,61300641244,nextidea.go,255,63424540597.0,63424540597.0,adutchengineer
5760926442,4913373550,mytiktoksarehere,460,63280385214.0,63280385214.0,adutchengineer
5760926442,59716364940,ai.datascience.world,222,63226879230.0,63226879230.0,adutchengineer
5760926442,3580077692,f.weinberger,1390,63387534177.0,63387534177.0,adutchengineer
5760926442,60573500979,brentfield_threads,328,63412294458.0,63412294458.0,adutchengineer
5760926442,1524874116,bisrat_takele,512,63405780764.0,63405780764.0,adutchengineer
5760926442,2006877173,saurabh.prasad2,1915,63163630274.0,63163630274.0,adutchengineer
5760926442,495929450,jpgoodale,224,63159773488.0,63159773488.0,adutchengineer
5760926442,14024649235,irenoyd,212,63444735174.0,63444735174.0,adutchengineer
5760926442,4481040012,biswaroop08,154,63120985791.0,63120985791.0,adutchengineer
5760926442,33231112043,data_science_alliance,216,63280218627.0,63280218627.0,adutchengineer
5760926442,66687201814,bugs_and_lemons,189,68053483317.0,68053483317.0,adutchengineer
5760926442,20036529,darksideofthemat,921,63056935247.0,63056935247.0,adutchengineer
5760926442,7022410913,molinar.ai,221,63105529882.0,63105529882.0,adutchengineer
5760926442,9699533245,marko.p.radojcic,304,63520429522.0,63520429522.0,adutchengineer
5760926442,708197982,ianhopkinson_,239,63465546485.0,63465546485.0,adutchengineer
5760926442,994876565,tbonecats,224,63445163528.0,63445163528.0,adutchengineer
5760926442,1492018138,alecsharpie,167,63393031363.0,63393031363.0,adutchengineer
5760926442,5710299316,marknca,136,63471483735.0,63471483735.0,adutchengineer
5760926442,4290346994,usmanplusone,220,63383877759.0,63383877759.0,adutchengineer
5760926442,56529732044,techchatchelsea,3988,63258761568.0,63258761568.0,adutchengineer
5760926442,3998000270,yssf_io,116,63270797206.0,63270797206.0,adutchengineer
5760926442,60601877613,mockapapella,994,63449029378.0,63449029378.0,adutchengineer
5760926442,6021473722,vsjenis,149,63421419134.0,63421419134.0,adutchengineer
5760926442,2218507964,omarsar0,6978,63627720829.0,63627720829.0,adutchengineer
5760926442,1198942076,georgiagemo,1816,63616409060.0,63616409060.0,adutchengineer
5760926442,49728994,ericmtztx,195,63078417461.0,63078417461.0,adutchengineer
5760926442,18986904,rheinardkorf,171,63448034329.0,63448034329.0,adutchengineer
5760926442,5837529863,jaserison,1384,63445739912.0,63445739912.0,adutchengineer
5760926442,1285555590,cthorrez,247,63635416282.0,63635416282.0,adutchengineer
5760926442,32310887,superfattybuttersauce,113,63075266736.0,63075266736.0,adutchengineer
5760926442,252819209,sqrlly,156,63413174095.0,63413174095.0,adutchengineer
5760926442,30593636,aimanfarooq,511,63254600229.0,63254600229.0,adutchengineer
5760926442,63552950606,camina_drummer_beltalowda,302,63845350680.0,63845350680.0,adutchengineer
5760926442,28016239,mattturck,4334,63448501212.0,63448501212.0,adutchengineer
5760926442,7858169163,paul.terrad,535,63432595730.0,63432595730.0,adutchengineer
5760926442,2537845522,andrew_scheu,159,63219998442.0,63219998442.0,adutchengineer
5760926442,39990482,dominicacreates,252,63242599253.0,63242599253.0,adutchengineer
5760926442,60751808986,jaixial,166,63218765681.0,63218765681.0,adutchengineer
5760926442,60611283641,iandloveanddata,240,63461496730.0,63461496730.0,adutchengineer
5760926442,1517499586,_rnair_,253,63440992144.0,63440992144.0,adutchengineer
5760926442,60538894243,quarbby,179,63451210411.0,63451210411.0,adutchengineer
5760926442,60203607834,authority_ai,1142,63154262145.0,63154262145.0,adutchengineer
5760926442,1724375805,amcgator,209,63273572454.0,63273572454.0,adutchengineer
5760926442,56687418129,seldon.markets,148,63104522010.0,63104522010.0,adutchengineer
5760926442,108203,mcroydon,220,63318368534.0,63318368534.0,adutchengineer
5760926442,2930930499,hithisispanda,1363,63086004635.0,63086004635.0,adutchengineer
5760926442,56806807875,markdavenport328,151,63440948722.0,63440948722.0,adutchengineer
5760926442,55027051043,sagergren,120,67074314591.0,67074314591.0,adutchengineer
5760926442,284308206,pdrmnvd,378,63406019824.0,63406019824.0,adutchengineer
5760926442,536481984,timjinx,101,63401350458.0,63401350458.0,adutchengineer
5760926442,37161560,susannah_kate,371,63420994877.0,63420994877.0,adutchengineer
5760926442,20188405404,goabiaryan,1510,63431219612.0,63431219612.0,adutchengineer
5760926442,8269959269,mr_r_root,135,63406692107.0,63406692107.0,adutchengineer
5760926442,47735283777,ashdragoneer,770,63485984315.0,63485984315.0,adutchengineer
5760926442,2832181,michaelrighi,1046,63435001566.0,63435001566.0,adutchengineer
5760926442,44318443,bennettbakke,223,63088953904.0,63088953904.0,adutchengineer
5760926442,6671263457,adir.sl,1270,63466780951.0,63466780951.0,adutchengineer
5760926442,463023,jmaartenson,106,63091495518.0,63091495518.0,adutchengineer
5760926442,1511884613,paulsebalu,148,63278209127.0,63278209127.0,adutchengineer
5760926442,43257107,annabeec_,166,63486096493.0,63486096493.0,adutchengineer
5760926442,1428590730,itsjaedavis,168,63262628070.0,63262628070.0,adutchengineer
5760926442,1924540,marcslove,2638,63095262819.0,63095262819.0,adutchengineer
5760926442,60371571457,jake_liebert,1063,63307920423.0,63307920423.0,adutchengineer
5760926442,47613097,kshitizkhanal7,200,63446032937.0,63446032937.0,adutchengineer
5760926442,4210802173,swappy_doody,143,63421651266.0,63421651266.0,adutchengineer
5760926442,51298980918,danoehm,112,63079175431.0,63079175431.0,adutchengineer
5760926442,60589896933,zeroerrornull,156,63394877933.0,63394877933.0,adutchengineer
5760926442,7378885048,rajapatnaik,538,63404924347.0,63404924347.0,adutchengineer
5760926442,3463796266,jhsolorzanouio,827,63250402955.0,63250402955.0,adutchengineer
5760926442,39082289,zach.renwick,131,63079684583.0,63079684583.0,adutchengineer
5760926442,60540319611,ryantweb,283,63265854573.0,63265854573.0,adutchengineer
5760926442,40809902727,_saboo_shubham,2431,63135009943.0,63135009943.0,adutchengineer
5760926442,1457704783,sdeeg13,273,63449773907.0,63449773907.0,adutchengineer
5760926442,60412145449,victorsothervector,546,63311058847.0,63311058847.0,adutchengineer
5760926442,61000641473,threadersintech,323,63096656412.0,63096656412.0,adutchengineer
5760926442,3300321517,harsh17.in,291,63075702907.0,63075702907.0,adutchengineer
5760926442,64464590715,fiona_zend,126,64641739878.0,64641739878.0,adutchengineer
5760926442,350107,jakemarsh,609,63438107441.0,63438107441.0,adutchengineer
5760926442,1055951697,oliviernguyen,127,63150374427.0,63150374427.0,adutchengineer
5760926442,60428133433,sptstoyanov,901,63448591331.0,63448591331.0,adutchengineer
5760926442,60550198932,bitsondatadev,126,63266466373.0,63266466373.0,adutchengineer
5760926442,60754508083,proof.of.concep,328,63432782670.0,63432782670.0,adutchengineer
5760926442,60793521334,dailydoseoffuture,384,63076283417.0,63076283417.0,adutchengineer
5760926442,48784746648,daniel.luke.cox,103,63259620060.0,63259620060.0,adutchengineer
5760926442,184519933,okte,2129,67768539319.0,67768539319.0,adutchengineer
5760926442,273696719,dicksonpau,414,63063523220.0,63063523220.0,adutchengineer
5760926442,40323014761,berivan.isik_,1009,63120587745.0,63120587745.0,adutchengineer
5760926442,43833737659,lyingwithstats,161,63097321634.0,63097321634.0,adutchengineer
5760926442,60606981915,expectocc,109,63027943268.0,63027943268.0,adutchengineer
5760926442,52043884427,mxkoder,125,63074545829.0,63074545829.0,adutchengineer
5760926442,231926853,davefud,201,63284582582.0,63284582582.0,adutchengineer
5760926442,2541775188,slobamarkovic,427,63423891419.0,63423891419.0,adutchengineer
